timestamp_ms,eeg_value,alpha_power,beta_power,theta_power,alpha_beta_ratio,signal_variance,attention_index
23406,554.0,0.33556760191529356,2.386469065783906,0.16516875653228308,0.1406125923551691,14.374383999999997,4.765909763918186
23410,555.0,0.33466883325627994,2.3568851857595416,0.16032369647441433,0.1419962394767346,14.373195999999998,4.761446451717918
23414,554.0,0.33366563424797624,2.327096750692275,0.1555623057161145,0.14338279409685734,14.373195999999998,4.756662087208257
23418,557.0,0.33256160140220764,2.297138104682266,0.1508882218260959,0.14477214091932306,14.381583999999998,4.751544509414294
23422,556.0,0.33136035495632843,2.2670436350711825,0.1463048104309689,0.14616408340368098,14.383136,4.746083770101316
23426,557.0,0.3300659856258493,2.236849142157932,0.14181485027801102,0.147558447015979,14.391403999999998,4.740273882069197
23430,553.0,0.3286829046530499,2.2065921666162747,0.13742073857183285,0.14895498571313823,14.396655999999998,4.734113248366965
23434,553.0,0.32721519103996094,2.176310660397788,0.1331246833701189,0.15035316280633954,14.401900000000001,4.727606826542828
23438,558.0,0.32566667209382466,2.1460431442880674,0.12892877883890735,0.15175215510490678,14.420876000000002,4.720765285089355
23442,555.0,0.3240411463018973,2.1158280540335768,0.12483510548877275,0.15315098298472365,14.419600000000003,4.713600534651898
23446,553.0,0.32234299511452147,2.085703173110976,0.1208460476125677,0.15454883478636308,14.424876000000001,4.706114695801786
23450,554.0,0.32057680726332916,2.055705792275829,0.11696389280692965,0.15594488689377348,14.424876,4.698308279978186
23454,554.0,0.31874704522787134,2.025873047339811,0.11319043160353745,0.15733811437316889,14.424876,4.6901888949581485
23458,557.0,0.3168585202664862,1.9962422574721872,0.10952729316230914,0.1587274886504605,14.433023999999998,4.681763587901273
23462,558.0,0.3149160756737084,1.9668507944251625,0.10597619757840279,0.1601118277839406,14.451776,4.673039270093151
23466,555.0,0.3129246924776678,1.9377356982871026,0.10253827881288319,0.16148987333736142,14.451775999999999,4.664028248389232
23470,554.0,0.3108895447661589,1.9089330926675458,0.09921476169557891,0.1628603673750144,14.451776,4.6547388258328874
23474,557.0,0.3088150898188176,1.8804791163578622,0.0960061944545186,0.1642214939440194,14.407723999999998,4.645196644086327
23478,554.0,0.30670659659760185,1.8524083913212974,0.0929139269744147,0.16557180265137553,14.379776,4.635406958973449
23482,556.0,0.3045702604781327,1.8247551270706044,0.08993914358360916,0.16691020946305202,14.382444,4.625366297779629
23486,556.0,0.3024115020796515,1.7975544078800971,0.0870818378174345,0.1682349645462433,14.385104000000002,4.6150976375036805
23490,554.0,0.3002357099995665,1.7708404515837914,0.0843422640704521,0.16954419000935056,14.386444,4.604621081706309
23494,553.0,0.29804719183704087,1.7446456627262554,0.08171852254731304,0.17083537259439835,14.3396,4.593993092718853
23498,557.0,0.2958506543849209,1.7190012359832894,0.0792087656796512,0.17210613244014963,14.347723999999998,4.58326483953529
23502,555.0,0.29365124620152167,1.6939378887412184,0.07681156828999564,0.17335419920250839,14.338316000000003,4.572478667224881
23506,557.0,0.29145335466729294,1.669485315534402,0.07452509207164229,0.1745767704305915,14.341100000000003,4.561691456748114
23510,551.0,0.2892617524474278,1.6456736478100464,0.07234853235061747,0.17577103019930967,14.370316000000003,4.550946602037411
