timestamp_ms,eeg_value,alpha_power,beta_power,theta_power,alpha_beta_ratio,signal_variance,attention_index
5851990,0.0,1.9150446481843357,2.2342803817913435,2.9935946199115695,0.8571192155610035,1475.1470239999999,0.45517297250589434
5851994,77.0,1.9444736837715753,2.265047315161816,3.0395301168646256,0.8584693444395713,1480.7975359999998,0.45446330927945455
5851998,176.0,1.9739057763466659,2.295698093195649,3.085613673796105,0.8598281203426696,1526.8503999999998,0.4537382773363172
5852002,0.0,2.0032662877540113,2.326150112449036,3.1317367087392904,0.8611939001842476,1526.8503999999996,0.4529986956266374
5852006,0.0,2.0325043007413806,2.3563203287939043,3.177758609427796,0.8625755487929475,1526.8503999999996,0.45224586881193024
5852010,0.0,2.061511746047498,2.386099756970875,3.223601772827161,0.8639671246036092,1526.8503999999996,0.4514755070016797
5852014,75.0,2.0901884782713593,2.415384766318209,3.269177059866574,0.8653646025338858,1531.4023159999997,0.45068474961173566
5852018,176.0,2.1184649724356017,2.444117073754339,3.3143794137085134,0.8667608418534092,1577.1637239999998,0.44987790007567585
5852022,0.0,2.1462599987732025,2.4722330751129196,3.3591013052318965,0.8681463007589492,1577.1637239999995,0.4490591061217521
5852026,0.0,2.173498952461803,2.4996640373949273,3.4032191702198133,0.8695164309868444,1577.1637239999998,0.4482320128385704
5852030,0.0,2.2000884458126837,2.5263576242520327,3.446626773216842,0.8708539221417847,1577.1637239999995,0.44740297303026605
5852034,67.0,2.2259437584666575,2.5522569505817083,3.4892133741053257,0.8721472020908092,1580.3669240000002,0.4465767860447844
5852038,176.0,2.251020066285341,2.577283037524408,3.5308677073062755,0.8734081719047603,1625.8439160000003,0.4457510579061937
5852042,0.0,2.2752496026947076,2.601371639267035,3.5714888028945273,0.8746345844439912,1625.8439160000003,0.44492690007360924
5852046,0.0,2.298558759817953,2.624467807758108,3.6109724634438,0.8758189957686867,1625.8439160000003,0.44410753822906457
5852050,0.0,2.3209041074865886,2.6465247355752557,3.6492088043328397,0.8769629379572418,1625.8439160000003,0.4432955174164694
5852054,65.0,2.3422400398246213,2.667494336430206,3.6860884732485424,0.8780674837192499,1628.733616,0.44249312029898513
5852058,167.0,2.3625207127581485,2.6873163399307436,3.7215077615263734,0.8791375535710226,1668.6165560000004,0.44170008565692725
5852062,0.0,2.3816977426485013,2.7059421248789164,3.755378231620035,0.8801732013226543,1668.6165560000004,0.44091709069714435
5852066,0.0,2.3997165302202577,2.7233297531689145,3.787617790844949,0.8811700189548861,1668.6165560000004,0.4401458159051364
5852070,0.0,2.4165604606860835,2.7394286562506847,3.818131955725317,0.88214031607361,1668.6165560000004,0.4393846614878876
5852074,59.0,2.4322068197086923,2.7541938683387994,3.846830962859321,0.8830920900915684,1670.4899959999998,0.43863303981893614
5852078,154.0,2.4466097849938127,2.7676000000453733,3.8736308452747816,0.8840185666113968,1703.044364,0.43789465054483323
5852082,0.0,2.459734708612481,2.7796087978769473,3.898465519231804,0.8849211840497897,1703.044364,0.43716905116250293
5852086,0.0,2.471545937420184,2.7901811409032407,3.9212821639764837,0.8858012482372712,1703.0443639999999,0.4364548303494705
5852090,0.0,2.482021728985975,2.7992861770100115,3.9420121295056276,0.886662374633338,1703.0443639999999,0.4357520216923758
5852094,56.0,2.491141515125323,2.8068960471936615,3.9605930245535923,0.8875075789201278,1704.778284,0.4350606173999117
5852098,140.0,2.4988750895671203,2.812990471617006,3.9769651980792355,0.888334004249463,1730.2661239999998,0.43438224420095184
5852102,0.0,2.505202712071596,2.8175561883612836,3.9910885921243855,0.8891402849107491,1730.2661239999998,0.4337175817260274
5852106,0.0,2.5101098693576196,2.8205842208797067,4.002942289179731,0.8899255164147327,1730.2661239999998,0.43306635954329153
5852110,0.0,2.513578675271164,2.822063863731313,4.012486502098891,0.8906880909306312,1730.2661239999998,0.4324295505180701
5852114,49.0,2.515597308833809,2.82198545050052,4.019688498945766,0.891428163950183,1730.7789559999999,0.43180743760797796
5852118,131.0,2.5161594304377437,2.8203454808956243,4.024519456564143,0.8921458195393552,1752.1219999999998,0.4312006595064252
5852122,0.0,2.515267145272158,2.8171507993468254,4.026980003180664,0.8928407900121423,1752.1219999999996,0.4306089795773116
5852126,0.0,2.512929890806217,2.8124108785148723,4.027102787010961,0.8935144967627205,1752.1219999999996,0.43003002997586265
5852130,0.0,2.5091413679899315,2.806141027994099,4.024893054758272,0.8941608219111958,1752.1219999999998,0.4294652303574199
5852134,48.0,2.5038971020601664,2.798354754286162,4.020346254532247,0.8947747236925614,1752.5338999999997,0.42891630069903325
5852138,130.0,2.49720786670311,2.7890589516666338,4.0134602875193135,0.8953585815068108,1773.3131,0.4283828413947005
5852142,0.0,2.489086131174974,2.778264660592676,4.004249052826763,0.8959139733807747,1773.3131,0.4278639796038525
5852146,0.0,2.479546724377453,2.7659834245744497,3.992742881987436,0.8964430886851518,1773.3131,0.42735773048484027
5852150,0.0,2.468582781371414,2.7522320187402567,3.97896642181583,0.8969384719611416,1773.3131,0.4268647675484147
5852154,21.0,2.4561970984433845,2.7370309402615507,3.962941549943362,0.897394714218565,1767.9626360000007,0.42638594736748237
5852158,54.0,2.4424167380913624,2.7204024704414502,3.944690709739915,0.8978144831985181,1768.3704440000001,0.42592082045595364
