timestamp_ms,eeg_value,alpha_power,beta_power,theta_power,alpha_beta_ratio,signal_variance,attention_index
3920270,131.0,19893.790681675608,12128.79133548875,22273.286106636115,1.6402121309042996,1179243.5331,0.2876365225906077
3920274,0.0,19637.803900663206,12053.297380444106,22064.14582176681,1.6292474400013224,1184920.3076,0.289034384732185
3920278,0.0,19381.29581856767,11974.648352606606,21852.09771255448,1.6185273460952034,1190384.220236,0.2904114196489301
3920282,0.0,19124.92467779707,11893.0491972827,21637.705777188647,1.6080758063429765,1195736.029424,0.2917635359701446
3920286,211.0,18869.34892775665,11808.71536869435,21421.53480623386,1.5979171602171467,1199785.6131,0.293086531592731
3920290,2445.0,18615.223204535563,11721.870915378973,21204.153447007302,1.5880761133542756,1199046.3915,0.2943760525852033
3920294,1171.0,18363.200123758674,11632.748217118122,20986.138492507605,1.57857797495663,1198493.4651,0.29562754104369454
3920298,48.0,18113.93009995047,11541.587302079028,20768.077677291814,1.5694487790849654,1203350.2645760002,0.29683619652320287
3920302,0.0,17868.05693689135,11448.635367169822,20550.56391418696,1.560714999110715,1208445.534476,0.2979970418836753
3920306,193.0,17626.21599121499,11354.143616173214,20334.20776623243,1.552403826045289,1212395.286016,0.29910476469974995
3920310,134.0,17389.032612051247,11258.366995087992,20119.630257013905,1.5445430602535923,1216721.0485240002,0.3001537813834747
3920314,0.0,17157.1296554551,11161.568011862955,19907.466437758638,1.5371612337280771,1221866.4099,0.30113826098338137
3920318,0.0,16931.14873501258,11064.022107235407,19698.393202484753,1.5302887657771687,1226770.191696,0.30205188276207234
3920322,0.0,16711.75026275297,10966.022817006799,19493.08801309743,1.5239572761817834,1231534.6590840002,0.30288832484631045
3920326,186.0,16499.594371250194,10867.878681929837,19292.171313796305,1.51819824771179,1235218.811264,0.3036418705145554
3920330,157.0,16295.325279750421,10769.907555346486,19096.190912165268,1.5130422611344478,1239106.998464,0.304307605716601
3920334,0.0,16099.56511953101,10672.434637358097,18905.629357100803,1.5085185027206096,1243944.3340159997,0.3048814553559399
3920338,0.0,15912.90781204271,10575.788741750439,18720.909829501095,1.5046544707557106,1248600.154304,0.30536017862377535
3920342,0.0,15735.909414780446,10480.296307600427,18542.40366193974,1.5014756217692615,1252945.9702240003,0.30574130890975165
3920346,178.0,15569.09042715967,10386.281987858825,18370.441833932186,1.49900517291552,1256293.4659000002,0.30602313277780774
3920350,171.0,15412.944363452782,10294.069495482134,18205.33500987902,1.4972644560265715,1259796.742144,0.3062045317923633
3920354,0.0,15267.931913080087,10203.981393226793,18047.380523562104,1.4962720260558928,1264354.6360959997,0.30628502771288896
3920358,0.0,15134.487563455279,10116.335778626286,17896.87556172412,1.4960444072478598,1268700.4619,0.30626455650594886
3920362,0.0,15013.100155109738,10031.441108521976,17754.200245875243,1.4966045249825282,1272728.727264,0.3061418238749473
3920366,188.0,14904.222422916291,9949.58557776479,17619.715850116394,1.4979741926361296,1275718.7378999998,0.30591576868501813
3920370,179.0,14808.209250770044,9871.032499650406,17493.730292854663,1.500168219615779,1278900.9026040002,0.3055863715556059
3920374,0.0,14725.41297012163,9796.02823858052,17376.601555674886,1.503202380749302,1283149.1226360002,0.30515306852171165
3920378,0.0,14656.203494113566,9724.820922761297,17268.753278803746,1.507092378411842,1287184.3827640002,0.30461500673687597
3920382,0.0,14600.986036594339,9657.679402798422,17170.69257857924,1.5118524262012196,1290894.5287159998,0.3039713299215521
3920386,189.0,14560.153990597413,9594.895269659995,17082.895934882483,1.5174896214488194,1293567.8110840002,0.3032228338277432
3920390,191.0,14534.064250384452,9536.783368091474,17005.81597635383,1.5240006708145504,1296378.5539000002,0.30237221255216395
